,News Outlet,User,Date,Tweet,Compound,Positive,Neutral,Negative,Tweet Ago
720,@NYTimes,Ted  Pert,Sat Mar 10 22:39:54 +0000 2018,"RT @petefrt: For a Running Account of Trump Administration Accomplishment, see https://t.co/wLnDn0Fzuy

#MAGA 

@abc @cbs @nbc @cnn @pbs @m…",0.0,0.0,0.0,1.0,121
721,@NYTimes,𝖘𝖚𝖕𝖊𝖗 𝖈𝖍𝖑𝖔𝖊,Sat Mar 10 22:39:54 +0000 2018,RT @nytimes: Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,0.6249,0.186,0.0,0.814,122
722,@NYTimes,Adriana Fernanda Moreno Tenorio,Sat Mar 10 22:39:52 +0000 2018,"RT @nytimes: “It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",0.5719,0.209,0.0,0.791,123
723,@NYTimes,VivBWoke,Sat Mar 10 22:39:48 +0000 2018,"RT @nytimes: John Kelly thwarted a plan by the EPA chief Scott Pruitt, to hold military-style debates challenging climate change science ht…",0.128,0.074,0.051,0.876,124
724,@NYTimes,Duran R Cribbs,Sat Mar 10 22:39:47 +0000 2018,RT @nytimes: Here are some of the highlights of the past week https://t.co/9cec4Q183M,0.0,0.0,0.0,1.0,125
725,@NYTimes,Numb,Sat Mar 10 22:39:45 +0000 2018,"RT @nytimes: One year ago today, the invasion of the toddlers https://t.co/Tdov9NdtSA",0.0,0.0,0.0,1.0,126
726,@NYTimes,Barbara Byrne 👻 💂,Sat Mar 10 22:39:45 +0000 2018,@PaulHollywood @malejudge @TheSun @nytimes @thismorning @CNN @TheSlyStallone @TheEllenShow @ThisAmerLife @BBCWorld… https://t.co/0FWHLGabEc,0.0,0.0,0.0,1.0,127
727,@NYTimes,🇺🇸 Anti-Self-Defense Agitator 🇺🇸,Sat Mar 10 22:39:42 +0000 2018,RT @FRANKSrealPC: @Bradybuzz @nytimes @KrisB_Brown @AveryWGardiner What’s is like to be wrong about everything? https://t.co/QtiTGdSpG8,-0.1531,0.134,0.167,0.699,128
728,@NYTimes,Dan Alban,Sat Mar 10 22:39:41 +0000 2018,"Dear @nytimes: How on earth is this ""breaking news""?

""Breaking News: Some British schools are encouraging riskier… https://t.co/hEAW2UJN9f",0.7184,0.273,0.0,0.727,129
729,@NYTimes,Rita Best,Sat Mar 10 22:39:40 +0000 2018,"RT @SusanWard2016: @NicolleDWallace @nytimes President Clinton's lawyer didn't have to defend campaign finance, money laundering, corruptio…",0.0,0.0,0.0,1.0,130
730,@NYTimes,Sandyriccobono,Sat Mar 10 22:39:36 +0000 2018,"RT @petefrt: #NRA CEO Wayne LaPierre Delivers Epic Address to CPAC on the importance of the #2A &amp; our individual freedoms

@abc @cbs @nbc @…",0.5719,0.17,0.0,0.83,131
731,@NYTimes,Safiyah Noor,Sat Mar 10 22:39:34 +0000 2018,"@FlangusRobinson @nytimes Four years-oh no, at least every two years and some times more frequently than that. 
#Every2YearsMeetMeAtThePolls",-0.296,0.0,0.115,0.885,132
732,@NYTimes,Alt-Middle,Sat Mar 10 22:39:34 +0000 2018,@larryelder @JillAbramson @nytimes  https://t.co/hDTgHUBfDG,0.0,0.0,0.0,1.0,133
733,@NYTimes,Rod Bamberry,Sat Mar 10 22:39:34 +0000 2018,RT @nytimes: Donald Trump’s victory shook him. Badly. And so Erik Hagerman developed his own eccentric experiment: He swore that he would a…,-0.5423,0.0,0.176,0.824,134
734,@NYTimes,Ra!$y@,Sat Mar 10 22:39:33 +0000 2018,@MayhemMoll @liz_is_online @_Its_My_Opinion @IggyBombay @nytimes Lmao who are they?? I'm sorry but i believed most… https://t.co/hNst7XfCkU,0.3939,0.166,0.068,0.767,135
735,@NYTimes,Jason 😲,Sat Mar 10 22:39:31 +0000 2018,RT @worthacomment: @aogonline_MAGA @Galaxy500X11X @larryelder @JillAbramson @nytimes How do these emotionally dwarfed people even crawl out…,0.0,0.0,0.0,1.0,136
736,@NYTimes,españacainita,Sat Mar 10 22:39:30 +0000 2018,@emenorb @ViudaNegra27 @marnn39 @lasilenciosacat @martawarcry @nytimes @okdiario @abc_es @ABC @elespanolcom… https://t.co/SF0nYXHVAM,0.0,0.0,0.0,1.0,137
737,@NYTimes,Flo Waxman,Sat Mar 10 22:39:25 +0000 2018,@samdolnick @nytimes That’s not being liberal!! That’s just plain stupidity!! Why do u ppl put labels on everything… https://t.co/bP9cld6olC,-0.6209,0.0,0.193,0.807,138
738,@NYTimes,pj sully,Sat Mar 10 22:39:24 +0000 2018,"@nytimes Like a cockroach, he's always in the darkest of places",-0.1779,0.182,0.234,0.584,139
739,@NYTimes,Mark1963USA!,Sat Mar 10 22:39:21 +0000 2018,RT @KrisParonto: How f’d up is the @DNC and its crazy left agenda driven propaganda clown 🤡 shows @CNN @MSNBC @nytimes and many others....…,-0.5267,0.0,0.173,0.827,140
740,@NYTimes,Sara Gomez Arancibia,Sat Mar 10 22:39:20 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,141
741,@NYTimes,Pelos Parados,Sat Mar 10 22:39:16 +0000 2018,@nytimes Satan sends his people all over. Some stay in the White House.,0.0,0.0,0.0,1.0,142
742,@NYTimes,FoxyPP,Sat Mar 10 22:39:15 +0000 2018,"RT @cmclymer: Here’s a crazy idea, @nytimes: instead of these articles on white men who have given up or are Nazis, do profiles on the coun…",-0.34,0.0,0.091,0.909,143
743,@NYTimes,henri,Sat Mar 10 22:39:14 +0000 2018,"RT @nytimes: In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and futures in…",-0.4215,0.0,0.128,0.872,144
744,@NYTimes,Ouiseau,Sat Mar 10 22:39:14 +0000 2018,@kellymagsamen @TVietor08 @nytimes He also beat his ex-wife. He’s a monster.,0.0,0.0,0.0,1.0,145
745,@NYTimes,Neil,Sat Mar 10 22:39:13 +0000 2018,This article is the height of idiocy...The Man Who Knew Too Little via @NYTimes https://t.co/5UW42H2XSP,0.0,0.0,0.0,1.0,146
746,@NYTimes,🌸Gigets Mom🌸,Sat Mar 10 22:39:09 +0000 2018,"RT @kellymagsamen: I generally don’t think Steve Bannon should be made 10 feet tall, but this worries me.  And I think the @nytimes should…",-0.657,0.0,0.172,0.828,147
747,@NYTimes,DA4Liberty,Sat Mar 10 22:39:08 +0000 2018,"RT @petefrt: Satellites Show No Acceleration In Global Warming For 23 Years 

@abc @cbs @nbc @cnn @pbs @msnbc @NYTimes @WashingtonPost
#tco…",-0.1531,0.07,0.096,0.833,148
748,@NYTimes,Mahmud Hasan,Sat Mar 10 22:39:08 +0000 2018,"RT @IamRashed_Khan: Mirza Fakhrul,Secretary General of BNP titled @begumziaBD ""Mother of Democracy"" at a public meeting in Khulna on 10 Mar…",0.0,0.0,0.0,1.0,149
749,@NYTimes,Haley Bennett,Sat Mar 10 22:39:08 +0000 2018,"RT @nytimes: Times journalists shine a light on women’s rights around the world, exposing those who would otherwise oppress. https://t.co/3…",-0.2732,0.0,0.104,0.896,150
